AREA,ST,STATE,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_Q,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
20,KS,Kansas,53-0000,Transportation and Material Moving Occupations,major,"93,370",2.7,71.381,1.06,15.40,"32,040",1.6,8.35,9.93,13.41,18.81,25.72,"17,370","20,660","27,890","39,130","53,490",,
21,KY,Kentucky,11-0000,Management Occupations,major,"79,040",1.4,45.612,0.95,41.58,"86,490",0.6,19.48,26.27,36.18,49.75,69.65,"40,520","54,650","75,260","103,480","144,880",,
21,KY,Kentucky,13-0000,Business and Financial Operations Occupations,major,"59,020",4.0,34.061,0.71,27.03,"56,220",1.0,14.55,18.64,24.42,32.87,42.42,"30,260","38,780","50,790","68,380","88,220",,
21,KY,Kentucky,15-0000,Computer and Mathematical Occupations,major,"28,170",7.3,16.258,0.61,30.70,"63,850",1.4,16.12,21.18,28.62,37.89,48.47,"33,540","44,050","59,530","78,810","100,820",,
21,KY,Kentucky,17-0000,Architecture and Engineering Occupations,major,"23,170",3.7,13.369,0.74,31.39,"65,290",1.4,16.53,22.14,30.07,39.31,48.94,"34,380","46,060","62,560","81,760","101,790",,
21,KY,Kentucky,19-0000,"Life, Physical, and Social Science Occupations",major,"9,220",2.7,5.323,0.63,24.54,"51,040",2.0,13.45,17.44,22.59,29.77,38.60,"27,980","36,280","46,980","61,930","80,280",,
21,KY,Kentucky,21-0000,Community and Social Service Occupations,major,"24,620",2.2,14.208,0.96,18.16,"37,770",0.8,9.93,13.11,17.13,21.64,28.40,"20,660","27,270","35,620","45,010","59,080",,
21,KY,Kentucky,23-0000,Legal Occupations,major,"10,330",3.2,5.960,0.76,33.97,"70,650",2.9,13.76,18.02,25.43,43.14,64.52,"28,620","37,470","52,890","89,720","134,210",,
21,KY,Kentucky,25-0000,"Education, Training, and Library Occupations",major,"110,430",1.3,63.725,0.97,22.55,"46,900",1.3,10.57,15.66,21.96,27.51,34.06,"21,980","32,570","45,680","57,230","70,850",,
21,KY,Kentucky,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"15,250",2.7,8.799,0.65,18.84,"39,190",1.7,8.66,11.13,16.66,23.20,32.20,"18,010","23,140","34,660","48,250","66,970",,
21,KY,Kentucky,29-0000,Healthcare Practitioners and Technical Occupations,major,"112,740",3.4,65.062,1.11,31.06,"64,610",1.4,13.03,18.53,25.07,33.79,54.92,"27,100","38,540","52,130","70,280","114,240",,
21,KY,Kentucky,31-0000,Healthcare Support Occupations,major,"50,390",2.6,29.076,0.94,12.45,"25,890",0.8,8.41,9.80,11.62,14.09,17.50,"17,490","20,380","24,160","29,310","36,390",,
21,KY,Kentucky,33-0000,Protective Service Occupations,major,"37,040",3.5,21.376,0.86,15.60,"32,440",1.9,8.25,9.84,13.87,19.74,25.22,"17,170","20,460","28,850","41,050","52,450",,
21,KY,Kentucky,35-0000,Food Preparation and Serving Related Occupations,major,"162,360",0.7,93.693,1.07,9.37,"19,480",0.6,7.62,8.05,8.77,9.85,12.49,"15,850","16,750","18,240","20,480","25,970",,
21,KY,Kentucky,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"50,620",2.3,29.209,0.89,10.77,"22,410",0.9,7.77,8.41,9.58,11.94,15.79,"16,160","17,500","19,920","24,840","32,850",,
21,KY,Kentucky,39-0000,Personal Care and Service Occupations,major,"43,160",3.4,24.905,0.88,10.72,"22,300",1.1,7.71,8.28,9.24,11.58,15.67,"16,040","17,230","19,210","24,090","32,590",,
21,KY,Kentucky,41-0000,Sales and Related Occupations,major,"171,600",1.2,99.025,0.93,15.60,"32,450",1.2,7.87,8.57,10.36,17.01,28.96,"16,370","17,820","21,550","35,390","60,230",,
21,KY,Kentucky,43-0000,Office and Administrative Support Occupations,major,"280,490",1.4,161.865,0.97,14.63,"30,420",0.3,8.61,10.46,13.56,17.61,22.42,"17,900","21,750","28,210","36,620","46,630",,
21,KY,Kentucky,45-0000,"Farming, Fishing, and Forestry Occupations",major,"4,460",7.2,2.572,0.81,11.60,"24,140",1.5,7.88,8.66,10.36,13.44,17.49,"16,380","18,020","21,540","27,960","36,380",,
21,KY,Kentucky,47-0000,Construction and Extraction Occupations,major,"69,820",2.2,40.291,1.04,18.67,"38,840",0.9,10.10,13.22,17.62,22.59,29.01,"21,020","27,500","36,650","46,980","60,330",,
21,KY,Kentucky,49-0000,"Installation, Maintenance, and Repair Occupations",major,"78,330",2.1,45.203,1.16,19.01,"39,540",0.7,10.00,13.05,17.77,23.57,29.55,"20,790","27,150","36,950","49,020","61,470",,
21,KY,Kentucky,51-0000,Production Occupations,major,"156,910",2.9,90.551,1.39,15.96,"33,190",1.6,8.95,11.15,14.59,19.20,25.26,"18,610","23,190","30,350","39,940","52,530",,
21,KY,Kentucky,53-0000,Transportation and Material Moving Occupations,major,"155,710",1.6,89.855,1.33,16.38,"34,060",3.5,8.40,10.07,13.61,18.90,26.58,"17,460","20,940","28,300","39,320","55,290",,
22,LA,Louisiana,11-0000,Management Occupations,major,"79,930",1.2,43.445,0.90,43.12,"89,680",0.7,20.23,27.22,36.26,51.03,73.75,"42,070","56,630","75,430","106,130","153,400",,
22,LA,Louisiana,13-0000,Business and Financial Operations Occupations,major,"59,360",1.6,32.263,0.67,27.56,"57,330",2.0,14.97,19.12,24.76,33.09,43.27,"31,130","39,780","51,500","68,830","90,010",,
22,LA,Louisiana,15-0000,Computer and Mathematical Occupations,major,"18,020",3.2,9.794,0.37,29.32,"61,000",1.1,16.19,20.68,27.47,35.68,44.59,"33,670","43,010","57,140","74,210","92,740",,
22,LA,Louisiana,17-0000,Architecture and Engineering Occupations,major,"31,620",3.4,17.184,0.95,35.99,"74,860",1.7,16.74,22.66,32.38,45.31,58.89,"34,810","47,140","67,350","94,240","122,480",,
22,LA,Louisiana,19-0000,"Life, Physical, and Social Science Occupations",major,"11,470",3.9,6.235,0.74,29.24,"60,810",1.5,15.23,19.41,26.61,35.83,46.57,"31,670","40,360","55,360","74,520","96,860",,
22,LA,Louisiana,21-0000,Community and Social Service Occupations,major,"27,360",2.1,14.872,1.01,19.33,"40,220",1.2,9.38,12.98,18.52,25.09,30.28,"19,510","27,000","38,510","52,180","62,980",,
22,LA,Louisiana,23-0000,Legal Occupations,major,"13,800",2.8,7.502,0.96,36.90,"76,740",3.7,14.40,19.56,27.57,45.69,72.19,"29,950","40,680","57,340","95,040","150,160",,
22,LA,Louisiana,25-0000,"Education, Training, and Library Occupations",major,"108,140",1.2,58.778,0.90,21.24,"44,170",1.2,8.89,15.27,21.49,26.15,29.73,"18,500","31,770","44,690","54,380","61,850",,
22,LA,Louisiana,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"14,720",4.2,7.999,0.59,19.69,"40,950",3.0,8.81,11.53,16.34,24.50,33.89,"18,320","23,970","33,980","50,950","70,500",,
22,LA,Louisiana,29-0000,Healthcare Practitioners and Technical Occupations,major,"117,170",1.5,63.686,1.09,29.81,"62,000",1.2,13.72,17.82,24.36,33.57,49.83,"28,530","37,060","50,670","69,830","103,640",,
22,LA,Louisiana,31-0000,Healthcare Support Occupations,major,"59,820",1.9,32.516,1.05,11.02,"22,920",0.8,7.85,8.61,10.14,12.60,15.89,"16,320","17,910","21,090","26,210","33,060",,
22,LA,Louisiana,33-0000,Protective Service Occupations,major,"54,510",2.2,29.628,1.19,16.95,"35,260",1.4,8.69,10.81,15.08,21.37,27.49,"18,060","22,490","31,360","44,460","57,180",,
22,LA,Louisiana,35-0000,Food Preparation and Serving Related Occupations,major,"166,130",0.9,90.300,1.03,9.59,"19,940",0.7,7.63,8.06,8.79,9.98,13.14,"15,860","16,770","18,290","20,760","27,330",,
22,LA,Louisiana,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"56,730",2.0,30.834,0.94,10.33,"21,500",0.6,7.73,8.32,9.31,11.43,14.42,"16,070","17,300","19,360","23,770","29,980",,
22,LA,Louisiana,39-0000,Personal Care and Service Occupations,major,"54,510",2.5,29.631,1.05,10.40,"21,640",1.1,7.66,8.16,8.99,11.18,15.92,"15,930","16,970","18,710","23,250","33,120",,
22,LA,Louisiana,41-0000,Sales and Related Occupations,major,"205,930",1.1,111.933,1.05,14.77,"30,720",0.8,7.89,8.62,10.63,17.24,27.17,"16,410","17,930","22,110","35,860","56,510",,
22,LA,Louisiana,43-0000,Office and Administrative Support Occupations,major,"290,340",0.8,157.813,0.95,14.39,"29,940",0.5,8.48,10.17,13.21,17.35,22.37,"17,640","21,160","27,470","36,090","46,520",,
22,LA,Louisiana,45-0000,"Farming, Fishing, and Forestry Occupations",major,"3,570",6.0,1.939,0.61,15.09,"31,390",2.5,8.50,10.59,14.22,18.06,23.42,"17,680","22,030","29,590","37,560","48,720",,
22,LA,Louisiana,47-0000,Construction and Extraction Occupations,major,"113,690",1.8,61.793,1.60,18.32,"38,110",0.6,10.23,12.99,17.01,22.00,28.33,"21,270","27,010","35,380","45,760","58,930",,
22,LA,Louisiana,49-0000,"Installation, Maintenance, and Repair Occupations",major,"98,420",1.6,53.496,1.38,19.32,"40,190",0.6,10.13,13.22,17.94,24.04,30.89,"21,070","27,500","37,320","50,010","64,240",,
22,LA,Louisiana,51-0000,Production Occupations,major,"108,660",1.9,59.059,0.91,19.24,"40,020",1.1,9.17,12.22,17.48,23.57,32.83,"19,080","25,420","36,360","49,030","68,300",,
22,LA,Louisiana,53-0000,Transportation and Material Moving Occupations,major,"145,890",1.4,79.299,1.18,16.55,"34,420",1.4,8.34,9.97,13.97,19.85,28.20,"17,340","20,750","29,050","41,280","58,660",,
23,ME,Maine,11-0000,Management Occupations,major,"32,810",1.6,56.989,1.18,38.37,"79,810",0.7,18.44,25.44,34.39,45.41,62.65,"38,350","52,920","71,520","94,450","130,310",,
23,ME,Maine,13-0000,Business and Financial Operations Occupations,major,"20,610",2.2,35.805,0.74,27.64,"57,490",0.9,15.84,19.93,25.48,33.17,41.97,"32,940","41,450","53,000","69,000","87,290",,
23,ME,Maine,15-0000,Computer and Mathematical Occupations,major,"8,520",2.7,14.795,0.56,30.64,"63,730",1.6,17.65,22.31,29.46,36.61,46.14,"36,710","46,400","61,270","76,160","95,970",,
23,ME,Maine,17-0000,Architecture and Engineering Occupations,major,"8,690",2.3,15.093,0.84,32.14,"66,840",2.8,19.13,24.44,30.06,39.77,47.02,"39,780","50,830","62,530","82,720","97,790",,
23,ME,Maine,19-0000,"Life, Physical, and Social Science Occupations",major,"4,410",4.3,7.667,0.91,27.73,"57,670",2.5,14.85,18.80,23.80,31.58,43.02,"30,890","39,110","49,510","65,690","89,480",,
23,ME,Maine,21-0000,Community and Social Service Occupations,major,"12,020",3.5,20.882,1.42,18.62,"38,730",1.2,11.20,13.71,17.49,22.43,27.67,"23,290","28,520","36,370","46,660","57,550",,
23,ME,Maine,23-0000,Legal Occupations,major,"3,550",8.0,6.164,0.79,35.76,"74,390",4.6,15.76,20.66,27.59,42.64,63.74,"32,780","42,980","57,390","88,700","132,590",,
23,ME,Maine,25-0000,"Education, Training, and Library Occupations",major,"41,270",2.1,71.690,1.09,21.25,"44,200",1.6,10.85,14.45,19.45,26.33,32.41,"22,570","30,060","40,460","54,770","67,420",,
23,ME,Maine,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"6,920",3.4,12.025,0.89,17.38,"36,140",2.5,8.23,9.13,14.23,21.72,30.75,"17,120","18,990","29,610","45,180","63,950",,
23,ME,Maine,29-0000,Healthcare Practitioners and Technical Occupations,major,"39,320",8.9,68.309,1.17,35.58,"74,010",2.5,13.83,20.03,27.81,36.74,67.82,"28,760","41,670","57,850","76,420","141,060",,
23,ME,Maine,31-0000,Healthcare Support Occupations,major,"22,910",3.9,39.795,1.29,12.77,"26,570",1.0,9.33,10.28,11.87,14.34,17.73,"19,400","21,380","24,690","29,820","36,870",,
23,ME,Maine,33-0000,Protective Service Occupations,major,"11,300",3.4,19.635,0.79,16.74,"34,820",2.2,8.73,10.92,15.47,21.14,25.91,"18,160","22,720","32,180","43,980","53,900",,
23,ME,Maine,35-0000,Food Preparation and Serving Related Occupations,major,"50,310",1.6,87.393,1.00,10.46,"21,760",1.0,7.91,8.38,9.17,11.51,15.54,"16,440","17,430","19,060","23,940","32,330",,
23,ME,Maine,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"20,470",2.5,35.569,1.09,12.42,"25,840",0.9,8.34,9.46,11.44,14.50,17.90,"17,340","19,670","23,800","30,150","37,230",,
23,ME,Maine,39-0000,Personal Care and Service Occupations,major,"16,150",3.5,28.047,0.99,11.63,"24,200",1.9,8.08,8.83,10.31,12.53,17.09,"16,820","18,370","21,440","26,050","35,540",,
23,ME,Maine,41-0000,Sales and Related Occupations,major,"58,830",1.9,102.190,0.96,15.11,"31,430",1.6,8.16,8.93,11.23,17.31,27.38,"16,970","18,570","23,360","36,000","56,950",,
23,ME,Maine,43-0000,Office and Administrative Support Occupations,major,"95,050",1.6,165.120,0.99,15.16,"31,520",0.4,9.42,11.38,14.23,17.92,22.43,"19,600","23,670","29,600","37,280","46,650",,
23,ME,Maine,45-0000,"Farming, Fishing, and Forestry Occupations",major,"2,030",10.8,3.519,1.10,14.90,"30,990",2.5,9.29,11.56,13.86,17.08,21.73,"19,330","24,050","28,830","35,520","45,190",,
23,ME,Maine,47-0000,Construction and Extraction Occupations,major,"25,270",2.1,43.898,1.14,18.36,"38,180",1.1,11.86,14.31,17.50,21.65,26.30,"24,670","29,770","36,400","45,030","54,710",,
23,ME,Maine,49-0000,"Installation, Maintenance, and Repair Occupations",major,"24,100",2.5,41.872,1.08,19.77,"41,110",0.8,11.85,15.11,18.95,23.43,28.90,"24,650","31,420","39,410","48,730","60,100",,
23,ME,Maine,51-0000,Production Occupations,major,"35,510",2.6,61.688,0.95,16.94,"35,240",2.4,9.21,11.63,15.81,21.16,26.61,"19,160","24,200","32,890","44,010","55,350",,
23,ME,Maine,53-0000,Transportation and Material Moving Occupations,major,"35,610",2.7,61.854,0.92,14.93,"31,050",1.1,8.61,10.24,13.69,17.91,22.95,"17,900","21,300","28,480","37,250","47,730",,
24,MD,Maryland,11-0000,Management Occupations,major,"151,890",1.0,61.230,1.27,53.97,"112,250",0.6,24.44,34.06,48.95,66.85,89.08,"50,830","70,850","101,810","139,050","185,280",,
24,MD,Maryland,13-0000,Business and Financial Operations Occupations,major,"156,420",1.8,63.057,1.31,35.82,"74,510",1.6,18.50,24.38,33.01,44.24,55.64,"38,480","50,710","68,660","92,020","115,740",,
24,MD,Maryland,15-0000,Computer and Mathematical Occupations,major,"104,620",2.6,42.174,1.59,41.83,"87,010",0.7,22.18,30.02,40.55,52.53,63.98,"46,120","62,440","84,350","109,270","133,070",,
24,MD,Maryland,17-0000,Architecture and Engineering Occupations,major,"56,990",2.1,22.975,1.28,41.27,"85,850",2.1,21.61,28.61,38.97,53.07,65.75,"44,950","59,520","81,060","110,390","136,770",,
24,MD,Maryland,19-0000,"Life, Physical, and Social Science Occupations",major,"38,290",3.2,15.436,1.83,40.44,"84,110",5.0,18.66,25.21,36.93,51.96,67.32,"38,820","52,430","76,820","108,080","140,020",,
24,MD,Maryland,21-0000,Community and Social Service Occupations,major,"38,640",2.4,15.576,1.06,23.43,"48,730",2.9,11.15,14.90,21.35,28.97,39.83,"23,180","30,990","44,400","60,250","82,840",,
24,MD,Maryland,23-0000,Legal Occupations,major,"23,930",4.4,9.647,1.23,40.91,"85,100",3.7,16.47,21.77,31.28,51.81,75.43,"34,260","45,280","65,070","107,760","156,900",,
24,MD,Maryland,25-0000,"Education, Training, and Library Occupations",major,"172,420",2.0,69.507,1.06,28.12,"58,490",1.5,11.46,18.01,26.27,35.74,45.91,"23,850","37,460","54,640","74,340","95,490",,
24,MD,Maryland,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"30,540",2.9,12.311,0.92,26.67,"55,470",2.1,10.19,15.90,23.38,34.43,45.68,"21,190","33,060","48,630","71,610","95,020",,
24,MD,Maryland,29-0000,Healthcare Practitioners and Technical Occupations,major,"154,160",3.2,62.143,1.06,38.87,"80,840",3.5,16.07,23.87,33.31,46.32,64.09,"33,420","49,650","69,280","96,350","133,310",,
24,MD,Maryland,31-0000,Healthcare Support Occupations,major,"70,330",2.8,28.352,0.92,14.48,"30,120",1.1,9.63,10.99,13.39,16.80,21.33,"20,030","22,850","27,850","34,940","44,370",,
24,MD,Maryland,33-0000,Protective Service Occupations,major,"68,050",4.8,27.433,1.10,21.92,"45,600",3.6,10.04,13.69,20.08,27.32,36.21,"20,880","28,470","41,760","56,830","75,310",,
24,MD,Maryland,35-0000,Food Preparation and Serving Related Occupations,major,"200,020",1.1,80.630,0.92,10.64,"22,140",0.8,7.70,8.25,9.18,11.81,15.93,"16,020","17,170","19,090","24,570","33,140",,
24,MD,Maryland,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"80,640",2.0,32.509,0.99,12.64,"26,280",1.1,8.04,9.10,11.36,14.61,19.45,"16,730","18,930","23,640","30,390","40,450",,
24,MD,Maryland,39-0000,Personal Care and Service Occupations,major,"64,030",2.5,25.812,0.91,13.31,"27,680",1.5,7.95,8.89,11.04,15.34,22.03,"16,530","18,480","22,970","31,910","45,820",,
24,MD,Maryland,41-0000,Sales and Related Occupations,major,"244,670",1.1,98.629,0.93,18.10,"37,640",1.4,8.03,8.98,12.16,21.16,34.35,"16,700","18,690","25,290","44,010","71,440",,
24,MD,Maryland,43-0000,Office and Administrative Support Occupations,major,"402,510",1.3,162.258,0.97,17.67,"36,750",0.6,9.32,12.39,16.58,21.91,27.23,"19,380","25,780","34,480","45,560","56,630",,
24,MD,Maryland,45-0000,"Farming, Fishing, and Forestry Occupations",major,"2,720",6.8,1.095,0.34,13.50,"28,080",5.0,8.06,9.09,11.10,16.33,21.95,"16,770","18,900","23,090","33,960","45,650",,
24,MD,Maryland,47-0000,Construction and Extraction Occupations,major,"109,070",1.6,43.969,1.14,21.87,"45,500",0.9,11.81,15.19,19.75,26.95,36.10,"24,570","31,590","41,080","56,060","75,090",,
24,MD,Maryland,49-0000,"Installation, Maintenance, and Repair Occupations",major,"93,530",2.1,37.703,0.97,22.07,"45,900",0.8,11.73,15.54,21.07,27.64,34.27,"24,400","32,310","43,830","57,480","71,280",,
24,MD,Maryland,51-0000,Production Occupations,major,"82,630",2.8,33.308,0.51,17.24,"35,860",1.0,8.92,11.20,15.69,21.63,27.95,"18,560","23,290","32,630","44,990","58,130",,
24,MD,Maryland,53-0000,Transportation and Material Moving Occupations,major,"134,570",1.8,54.249,0.81,16.89,"35,130",2.3,8.49,10.54,15.02,20.58,27.42,"17,660","21,920","31,250","42,810","57,030",,
25,MA,Massachusetts,11-0000,Management Occupations,major,"194,680",0.9,61.665,1.28,58.40,"121,470",0.6,26.45,36.89,51.29,71.56,#,"55,020","76,740","106,680","148,850",#,,
25,MA,Massachusetts,13-0000,Business and Financial Operations Occupations,major,"174,960",1.4,55.419,1.15,37.32,"77,620",0.9,19.55,25.18,33.42,44.22,58.25,"40,660","52,380","69,520","91,970","121,170",,
25,MA,Massachusetts,15-0000,Computer and Mathematical Occupations,major,"130,110",2.4,41.214,1.55,42.93,"89,300",0.7,23.92,31.65,41.66,53.26,65.53,"49,760","65,840","86,660","110,790","136,310",,
25,MA,Massachusetts,17-0000,Architecture and Engineering Occupations,major,"70,020",2.1,22.179,1.23,39.45,"82,060",0.9,21.55,28.07,37.49,48.86,60.77,"44,810","58,380","77,980","101,630","126,400",,
25,MA,Massachusetts,19-0000,"Life, Physical, and Social Science Occupations",major,"47,320",2.5,14.988,1.78,35.69,"74,240",2.0,16.74,22.09,31.52,44.60,59.75,"34,830","45,950","65,560","92,770","124,280",,
25,MA,Massachusetts,21-0000,Community and Social Service Occupations,major,"69,290",2.0,21.948,1.49,21.59,"44,900",2.1,11.54,14.15,19.84,27.79,34.83,"24,000","29,430","41,260","57,800","72,440",,
25,MA,Massachusetts,23-0000,Legal Occupations,major,"24,700",2.3,7.823,1.00,49.09,"102,110",2.5,18.79,25.45,38.82,62.68,#,"39,080","52,930","80,750","130,370",#,,
25,MA,Massachusetts,25-0000,"Education, Training, and Library Occupations",major,"220,390",1.7,69.808,1.06,28.56,"59,410",2.4,11.64,17.14,26.49,35.18,44.84,"24,210","35,650","55,100","73,170","93,270",,
25,MA,Massachusetts,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"50,380",3.8,15.959,1.19,27.69,"57,590",1.3,12.00,17.07,24.30,34.77,45.84,"24,950","35,500","50,550","72,330","95,350",,
25,MA,Massachusetts,29-0000,Healthcare Practitioners and Technical Occupations,major,"227,900",1.4,72.189,1.23,39.55,"82,270",1.2,16.84,24.06,33.98,46.77,67.18,"35,030","50,050","70,680","97,280","139,740",,
25,MA,Massachusetts,31-0000,Healthcare Support Occupations,major,"99,730",1.9,31.591,1.02,15.67,"32,590",1.1,10.57,12.33,14.41,17.90,22.54,"22,000","25,660","29,970","37,240","46,890",,
25,MA,Massachusetts,33-0000,Protective Service Occupations,major,"73,280",2.4,23.213,0.93,22.57,"46,940",1.5,10.47,14.03,21.99,29.32,35.12,"21,780","29,180","45,740","60,990","73,050",,
25,MA,Massachusetts,35-0000,Food Preparation and Serving Related Occupations,major,"267,920",0.8,84.866,0.97,12.27,"25,530",0.7,8.49,9.03,10.78,14.07,18.13,"17,660","18,770","22,430","29,270","37,700",,
25,MA,Massachusetts,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"97,480",1.5,30.877,0.94,15.23,"31,690",0.8,9.48,11.30,14.42,18.10,22.26,"19,710","23,510","30,000","37,650","46,310",,
25,MA,Massachusetts,39-0000,Personal Care and Service Occupations,major,"86,630",2.4,27.441,0.97,14.43,"30,010",1.3,8.82,9.97,12.47,16.42,22.43,"18,350","20,730","25,940","34,150","46,660",,
25,MA,Massachusetts,41-0000,Sales and Related Occupations,major,"321,230",1.1,101.750,0.96,21.32,"44,340",1.1,8.74,9.61,13.52,25.82,43.95,"18,180","19,990","28,120","53,700","91,420",,
25,MA,Massachusetts,43-0000,Office and Administrative Support Occupations,major,"495,490",0.8,156.949,0.94,18.85,"39,210",0.4,10.27,13.48,17.80,23.01,28.33,"21,360","28,030","37,020","47,860","58,920",,
25,MA,Massachusetts,45-0000,"Farming, Fishing, and Forestry Occupations",major,"1,620",15.4,0.512,0.16,14.54,"30,250",3.7,8.60,9.29,12.50,17.87,23.67,"17,880","19,320","25,990","37,160","49,240",,
