AREA,ST,STATE,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
22,LA,Louisiana,43-0000,Office and Administrative Support Occupations,major,"290,970",0.9,158.755,0.938,13.97,"29,060",0.3,8.19,9.90,12.82,16.83,21.76,"17,040","20,600","26,660","35,000","45,250",,
22,LA,Louisiana,45-0000,"Farming, Fishing, and Forestry Occupations",major,"3,830",5.1,2.091,0.651,15.25,"31,720",2.1,8.40,10.98,14.46,18.08,23.34,"17,480","22,850","30,070","37,610","48,550",,
22,LA,Louisiana,47-0000,Construction and Extraction Occupations,major,"112,430",1.9,61.344,1.537,18.20,"37,850",0.8,10.16,12.90,16.74,21.87,28.36,"21,130","26,830","34,820","45,490","58,990",,
22,LA,Louisiana,49-0000,"Installation, Maintenance, and Repair Occupations",major,"100,660",2.1,54.919,1.416,18.84,"39,190",0.8,9.89,12.84,17.57,23.55,30.08,"20,570","26,720","36,540","48,980","62,560",,
22,LA,Louisiana,51-0000,Production Occupations,major,"110,730",2.1,60.414,0.932,18.54,"38,560",1.1,8.84,11.70,16.95,22.97,31.20,"18,380","24,340","35,250","47,780","64,900",,
22,LA,Louisiana,53-0000,Transportation and Material Moving Occupations,major,"146,280",1.6,79.813,1.187,16.08,"33,450",1.4,8.04,9.64,13.56,19.19,27.44,"16,720","20,050","28,200","39,900","57,080",,
23,ME,Maine,11-0000,Management Occupations,major,"31,090",1.4,53.836,1.136,37.95,"78,940",0.7,18.17,24.88,33.85,44.85,62.29,"37,800","51,760","70,410","93,290","129,560",,
23,ME,Maine,13-0000,Business and Financial Operations Occupations,major,"20,740",2.4,35.917,0.749,27.75,"57,730",1.0,15.87,19.82,25.23,32.98,42.04,"33,010","41,220","52,480","68,590","87,440",,
23,ME,Maine,15-0000,Computer and Mathematical Occupations,major,"9,060",3.0,15.683,0.607,29.56,"61,480",1.5,17.23,21.61,28.46,35.96,44.62,"35,840","44,960","59,200","74,790","92,810",,
23,ME,Maine,17-0000,Architecture and Engineering Occupations,major,"9,050",2.5,15.679,0.864,31.69,"65,920",1.8,18.04,23.55,28.94,39.23,47.02,"37,530","48,970","60,190","81,590","97,800",,
23,ME,Maine,19-0000,"Life, Physical, and Social Science Occupations",major,"4,460",4.0,7.725,0.922,27.63,"57,470",2.2,14.98,18.79,23.68,31.61,43.40,"31,160","39,080","49,260","65,750","90,260",,
23,ME,Maine,21-0000,Community and Social Service Occupations,major,"11,700",3.5,20.267,1.355,18.64,"38,780",1.4,11.10,13.67,17.51,22.44,27.67,"23,090","28,430","36,430","46,680","57,560",,
23,ME,Maine,23-0000,Legal Occupations,major,"3,760",5.9,6.513,0.834,35.03,"72,870",4.7,15.59,20.48,26.86,41.62,63.25,"32,420","42,610","55,880","86,560","131,550",,
23,ME,Maine,25-0000,"Education, Training, and Library Occupations",major,"41,070",1.8,71.121,1.069,20.64,"42,930",1.8,10.71,14.09,18.97,25.70,31.48,"22,280","29,310","39,460","53,450","65,470",,
23,ME,Maine,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"6,910",3.9,11.959,0.885,18.23,"37,920",2.4,7.95,9.29,15.52,23.05,32.80,"16,530","19,330","32,290","47,930","68,230",,
23,ME,Maine,29-0000,Healthcare Practitioners and Technical Occupations,major,"38,460",9.1,66.611,1.152,35.04,"72,890",2.7,13.65,20.13,27.45,36.23,66.67,"28,380","41,870","57,090","75,350","138,670",,
23,ME,Maine,31-0000,Healthcare Support Occupations,major,"23,300",4.0,40.357,1.294,12.53,"26,050",1.0,9.01,10.18,11.74,14.10,17.21,"18,740","21,170","24,430","29,330","35,800",,
23,ME,Maine,33-0000,Protective Service Occupations,major,"11,450",3.4,19.835,0.791,16.71,"34,760",2.0,8.72,11.02,15.76,20.75,25.40,"18,140","22,930","32,780","43,150","52,830",,
23,ME,Maine,35-0000,Food Preparation and Serving Related Occupations,major,"51,520",1.4,89.223,1.028,10.19,"21,200",0.9,7.70,8.13,9.05,11.30,14.77,"16,020","16,910","18,830","23,510","30,710",,
23,ME,Maine,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"20,190",2.6,34.973,1.065,12.46,"25,910",1.0,8.29,9.44,11.59,14.59,17.99,"17,250","19,640","24,110","30,340","37,420",,
23,ME,Maine,39-0000,Personal Care and Service Occupations,major,"15,860",4.0,27.459,1.019,11.37,"23,650",1.4,8.05,8.80,10.17,12.44,16.41,"16,740","18,310","21,150","25,870","34,140",,
23,ME,Maine,41-0000,Sales and Related Occupations,major,"58,680",1.7,101.634,0.961,15.18,"31,570",1.6,8.03,8.88,11.19,17.23,26.94,"16,710","18,460","23,270","35,830","56,030",,
23,ME,Maine,43-0000,Office and Administrative Support Occupations,major,"96,290",1.3,166.756,0.986,14.82,"30,820",0.5,9.23,11.18,14.02,17.60,21.88,"19,190","23,250","29,160","36,610","45,500",,
23,ME,Maine,45-0000,"Farming, Fishing, and Forestry Occupations",major,"2,380",8.0,4.127,1.285,14.99,"31,190",2.4,9.37,11.84,14.15,17.39,21.00,"19,480","24,630","29,430","36,160","43,680",,
23,ME,Maine,47-0000,Construction and Extraction Occupations,major,"25,060",1.9,43.402,1.087,18.25,"37,970",1.2,11.61,13.95,17.38,21.49,26.12,"24,150","29,020","36,140","44,700","54,330",,
23,ME,Maine,49-0000,"Installation, Maintenance, and Repair Occupations",major,"24,290",2.2,42.075,1.085,19.57,"40,700",0.8,11.89,14.91,18.68,23.35,28.74,"24,730","31,000","38,860","48,570","59,770",,
23,ME,Maine,51-0000,Production Occupations,major,"35,270",2.5,61.079,0.943,16.82,"34,980",2.4,9.31,11.62,15.56,20.68,26.31,"19,360","24,170","32,360","43,020","54,720",,
23,ME,Maine,53-0000,Transportation and Material Moving Occupations,major,"36,820",2.6,63.771,0.948,14.56,"30,290",1.1,8.35,10.13,13.33,17.32,22.49,"17,370","21,070","27,730","36,020","46,790",,
24,MD,Maryland,11-0000,Management Occupations,major,"149,070",1.1,60.539,1.278,52.69,"109,600",0.5,23.87,32.88,47.32,65.75,#,"49,650","68,400","98,430","136,760",#,,
24,MD,Maryland,13-0000,Business and Financial Operations Occupations,major,"149,820",1.4,60.840,1.270,35.62,"74,080",1.6,18.20,23.98,32.51,44.18,55.64,"37,850","49,870","67,620","91,890","115,740",,
24,MD,Maryland,15-0000,Computer and Mathematical Occupations,major,"100,170",2.2,40.680,1.574,41.10,"85,490",0.7,21.87,29.64,40.06,51.60,62.56,"45,480","61,640","83,320","107,330","130,130",,
24,MD,Maryland,17-0000,Architecture and Engineering Occupations,major,"58,230",3.9,23.647,1.304,40.57,"84,380",2.1,21.31,28.16,38.14,51.67,64.76,"44,310","58,570","79,340","107,460","134,690",,
24,MD,Maryland,19-0000,"Life, Physical, and Social Science Occupations",major,"36,280",3.0,14.735,1.759,39.97,"83,140",5.2,18.04,24.96,36.54,51.67,66.79,"37,520","51,910","76,000","107,470","138,920",,
24,MD,Maryland,21-0000,Community and Social Service Occupations,major,"37,410",2.5,15.194,1.016,23.10,"48,050",2.7,11.09,14.92,21.04,28.41,39.18,"23,070","31,040","43,770","59,090","81,490",,
24,MD,Maryland,23-0000,Legal Occupations,major,"24,370",3.2,9.896,1.267,41.00,"85,270",3.8,16.15,21.31,30.61,53.46,78.50,"33,580","44,330","63,670","111,200","163,280",,
24,MD,Maryland,25-0000,"Education, Training, and Library Occupations",major,"172,130",1.9,69.901,1.050,27.41,"57,010",1.7,10.76,16.85,25.67,35.12,44.62,"22,370","35,040","53,390","73,050","92,820",,
24,MD,Maryland,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"29,200",3.1,11.856,0.878,25.89,"53,840",2.0,10.23,15.55,23.11,33.04,44.24,"21,290","32,340","48,070","68,720","92,010",,
24,MD,Maryland,29-0000,Healthcare Practitioners and Technical Occupations,major,"150,520",2.9,61.125,1.057,38.68,"80,460",1.4,16.10,23.86,33.86,47.08,62.46,"33,490","49,630","70,420","97,930","129,920",,
24,MD,Maryland,31-0000,Healthcare Support Occupations,major,"69,030",2.5,28.032,0.899,14.46,"30,080",1.0,9.62,11.04,13.36,16.74,21.31,"20,010","22,970","27,780","34,820","44,320",,
24,MD,Maryland,33-0000,Protective Service Occupations,major,"68,600",4.9,27.858,1.111,21.87,"45,490",3.2,10.12,13.70,20.66,27.43,35.77,"21,040","28,490","42,970","57,050","74,400",,
24,MD,Maryland,35-0000,Food Preparation and Serving Related Occupations,major,"197,480",1.5,80.194,0.924,10.61,"22,060",0.7,7.53,7.99,9.17,11.92,15.66,"15,670","16,630","19,080","24,790","32,580",,
24,MD,Maryland,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"82,590",2.0,33.541,1.021,12.65,"26,300",1.1,7.93,9.07,11.40,14.76,19.51,"16,500","18,870","23,710","30,710","40,590",,
24,MD,Maryland,39-0000,Personal Care and Service Occupations,major,"60,790",2.5,24.687,0.916,13.12,"27,290",1.7,7.72,8.69,10.93,15.19,21.87,"16,050","18,080","22,730","31,590","45,490",,
24,MD,Maryland,41-0000,Sales and Related Occupations,major,"242,070",1.2,98.305,0.930,17.62,"36,660",1.3,7.78,8.85,11.89,20.62,33.66,"16,180","18,400","24,730","42,900","70,010",,
24,MD,Maryland,43-0000,Office and Administrative Support Occupations,major,"402,490",1.2,163.450,0.966,17.32,"36,020",0.4,9.19,12.22,16.28,21.50,26.41,"19,120","25,420","33,870","44,710","54,940",,
24,MD,Maryland,45-0000,"Farming, Fishing, and Forestry Occupations",major,"2,250",10.0,0.916,0.285,13.88,"28,880",3.6,7.99,9.34,11.77,16.60,22.38,"16,610","19,430","24,490","34,520","46,560",,
24,MD,Maryland,47-0000,Construction and Extraction Occupations,major,"113,910",1.7,46.259,1.159,21.41,"44,530",0.8,12.05,15.02,19.43,26.28,34.71,"25,050","31,230","40,400","54,660","72,190",,
24,MD,Maryland,49-0000,"Installation, Maintenance, and Repair Occupations",major,"92,600",2.0,37.606,0.970,22.01,"45,790",0.7,11.77,15.45,21.06,27.59,33.83,"24,480","32,140","43,810","57,400","70,360",,
24,MD,Maryland,51-0000,Production Occupations,major,"86,080",2.4,34.958,0.539,17.45,"36,300",1.3,9.03,11.40,15.93,22.02,28.44,"18,790","23,720","33,130","45,800","59,150",,
24,MD,Maryland,53-0000,Transportation and Material Moving Occupations,major,"137,360",1.9,55.783,0.829,16.69,"34,720",1.8,8.40,10.74,14.94,20.18,26.53,"17,480","22,340","31,080","41,960","55,190",,
25,MA,Massachusetts,11-0000,Management Occupations,major,"183,900",1.0,58.960,1.244,57.97,"120,570",0.6,26.82,36.95,50.94,70.89,#,"55,790","76,860","105,950","147,450",#,,
25,MA,Massachusetts,13-0000,Business and Financial Operations Occupations,major,"172,320",1.2,55.246,1.153,37.07,"77,110",0.9,19.69,24.96,32.91,43.81,58.29,"40,950","51,920","68,460","91,130","121,240",,
25,MA,Massachusetts,15-0000,Computer and Mathematical Occupations,major,"125,010",2.3,40.077,1.551,42.32,"88,020",0.8,23.98,31.56,41.22,52.13,63.55,"49,890","65,650","85,730","108,430","132,180",,
25,MA,Massachusetts,17-0000,Architecture and Engineering Occupations,major,"70,840",2.1,22.712,1.252,39.05,"81,230",1.0,20.90,27.28,36.74,48.68,61.42,"43,480","56,740","76,420","101,260","127,760",,
25,MA,Massachusetts,19-0000,"Life, Physical, and Social Science Occupations",major,"43,590",3.7,13.976,1.669,35.43,"73,700",1.6,17.14,22.19,31.44,44.52,59.14,"35,650","46,160","65,400","92,590","123,020",,
25,MA,Massachusetts,21-0000,Community and Social Service Occupations,major,"71,890",2.2,23.049,1.541,20.96,"43,590",2.3,11.14,13.78,19.49,27.03,33.61,"23,180","28,660","40,550","56,220","69,910",,
25,MA,Massachusetts,23-0000,Legal Occupations,major,"24,770",3.2,7.941,1.017,49.65,"103,280",2.5,18.51,26.33,39.68,64.24,#,"38,510","54,770","82,530","133,630",#,,
25,MA,Massachusetts,25-0000,"Education, Training, and Library Occupations",major,"219,940",1.3,70.514,1.060,28.02,"58,290",2.5,11.41,16.81,26.01,34.64,44.01,"23,740","34,970","54,110","72,050","91,540",,
25,MA,Massachusetts,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"55,990",3.3,17.950,1.329,27.74,"57,710",1.5,12.66,17.51,24.95,34.49,45.15,"26,320","36,410","51,890","71,750","93,900",,
25,MA,Massachusetts,29-0000,Healthcare Practitioners and Technical Occupations,major,"222,830",1.4,71.440,1.236,38.66,"80,400",1.3,16.30,23.40,33.08,45.96,65.17,"33,900","48,670","68,800","95,600","135,560",,
25,MA,Massachusetts,31-0000,Healthcare Support Occupations,major,"94,430",1.9,30.273,0.971,15.31,"31,830",0.7,10.45,12.11,14.27,17.60,21.81,"21,750","25,180","29,670","36,600","45,370",,
25,MA,Massachusetts,33-0000,Protective Service Occupations,major,"75,000",1.8,24.045,0.959,22.24,"46,260",1.4,10.55,13.81,21.61,28.97,34.73,"21,940","28,720","44,940","60,250","72,240",,
25,MA,Massachusetts,35-0000,Food Preparation and Serving Related Occupations,major,"261,630",0.9,83.879,0.967,12.31,"25,600",0.9,8.51,9.10,10.86,14.03,17.99,"17,700","18,940","22,580","29,190","37,410",,
25,MA,Massachusetts,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"97,170",1.7,31.153,0.948,15.08,"31,380",1.0,9.47,11.28,14.26,17.90,22.11,"19,690","23,460","29,670","37,230","46,000",,
25,MA,Massachusetts,39-0000,Personal Care and Service Occupations,major,"81,170",2.6,26.025,0.966,14.38,"29,910",1.2,8.74,9.81,12.13,16.10,23.00,"18,170","20,400","25,230","33,480","47,830",,
25,MA,Massachusetts,41-0000,Sales and Related Occupations,major,"316,770",1.1,101.558,0.961,20.72,"43,100",1.2,8.66,9.41,13.30,25.24,43.12,"18,010","19,570","27,660","52,500","89,700",,
25,MA,Massachusetts,43-0000,Office and Administrative Support Occupations,major,"502,190",0.8,161.004,0.952,18.58,"38,650",0.4,10.31,13.44,17.57,22.65,27.78,"21,440","27,950","36,550","47,110","57,790",,
25,MA,Massachusetts,45-0000,"Farming, Fishing, and Forestry Occupations",major,"1,510",16.7,0.484,0.151,14.15,"29,440",3.9,8.53,9.17,11.73,17.87,23.18,"17,740","19,080","24,390","37,160","48,210",,
25,MA,Massachusetts,47-0000,Construction and Extraction Occupations,major,"91,120",1.6,29.212,0.732,26.04,"54,160",0.8,14.24,18.15,24.55,32.71,40.95,"29,630","37,750","51,070","68,040","85,180",,
25,MA,Massachusetts,49-0000,"Installation, Maintenance, and Repair Occupations",major,"97,460",1.6,31.245,0.806,23.57,"49,030",0.6,13.25,17.08,22.55,29.57,35.30,"27,560","35,530","46,900","61,510","73,420",,
25,MA,Massachusetts,51-0000,Production Occupations,major,"157,480",1.7,50.488,0.779,17.69,"36,800",0.7,9.62,12.16,16.29,21.58,27.65,"20,020","25,290","33,880","44,880","57,520",,
25,MA,Massachusetts,53-0000,Transportation and Material Moving Occupations,major,"152,110",1.7,48.768,0.725,16.44,"34,200",0.9,9.02,10.70,14.65,20.31,26.09,"18,770","22,250","30,480","42,240","54,260",,
26,MI,Michigan,11-0000,Management Occupations,major,"159,520",1.1,42.472,0.896,47.82,"99,480",0.6,21.02,30.43,42.54,58.10,#,"43,720","63,290","88,490","120,840",#,,
26,MI,Michigan,13-0000,Business and Financial Operations Occupations,major,"168,360",1.7,44.825,0.935,31.35,"65,200",1.0,15.88,21.30,28.85,37.96,49.59,"33,020","44,290","60,010","78,950","103,150",,
26,MI,Michigan,15-0000,Computer and Mathematical Occupations,major,"81,030",2.1,21.574,0.835,33.02,"68,670",1.0,17.20,23.52,32.12,41.39,50.67,"35,780","48,920","66,810","86,090","105,390",,
26,MI,Michigan,17-0000,Architecture and Engineering Occupations,major,"110,450",3.7,29.406,1.621,35.56,"73,950",1.6,19.47,25.92,34.59,44.04,53.67,"40,490","53,910","71,940","91,610","111,640",,
26,MI,Michigan,19-0000,"Life, Physical, and Social Science Occupations",major,"26,210",3.3,6.977,0.833,27.02,"56,200",4.1,12.71,17.25,24.18,33.08,43.27,"26,440","35,880","50,290","68,810","90,010",,
26,MI,Michigan,21-0000,Community and Social Service Occupations,major,"60,940",1.8,16.225,1.085,20.76,"43,170",1.4,10.50,14.08,19.30,25.69,32.31,"21,850","29,280","40,150","53,440","67,200",,
26,MI,Michigan,23-0000,Legal Occupations,major,"21,760",3.3,5.795,0.742,41.97,"87,290",3.2,16.95,22.31,32.13,52.97,#,"35,260","46,400","66,830","110,180",#,,
26,MI,Michigan,25-0000,"Education, Training, and Library Occupations",major,"232,110",1.2,61.799,0.929,24.79,"51,550",2.8,10.67,14.89,21.96,32.06,40.29,"22,200","30,980","45,680","66,690","83,810",,
26,MI,Michigan,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"44,180",2.6,11.763,0.871,22.40,"46,580",1.8,8.50,12.49,19.53,28.90,39.50,"17,670","25,970","40,610","60,120","82,170",,
26,MI,Michigan,29-0000,Healthcare Practitioners and Technical Occupations,major,"243,030",1.9,64.706,1.119,33.45,"69,580",1.1,14.40,20.40,27.71,35.81,56.98,"29,960","42,430","57,630","74,490","118,530",,
26,MI,Michigan,31-0000,Healthcare Support Occupations,major,"136,890",1.4,36.446,1.169,12.65,"26,310",0.6,8.46,9.89,12.20,14.50,17.59,"17,590","20,570","25,380","30,150","36,580",,
26,MI,Michigan,33-0000,Protective Service Occupations,major,"71,650",1.7,19.077,0.761,19.75,"41,080",1.3,8.85,11.80,19.36,25.55,31.42,"18,400","24,540","40,270","53,140","65,360",,
26,MI,Michigan,35-0000,Food Preparation and Serving Related Occupations,major,"331,840",0.9,88.351,1.018,10.00,"20,790",0.6,7.69,8.02,8.93,10.95,14.23,"15,990","16,680","18,580","22,780","29,590",,
26,MI,Michigan,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"121,640",2.1,32.386,0.986,12.45,"25,900",0.8,7.97,8.97,11.31,14.60,18.66,"16,580","18,650","23,520","30,380","38,820",,
26,MI,Michigan,39-0000,Personal Care and Service Occupations,major,"95,610",2.5,25.455,0.945,11.62,"24,170",1.1,7.77,8.41,9.72,12.72,18.38,"16,170","17,490","20,210","26,460","38,240",,
26,MI,Michigan,41-0000,Sales and Related Occupations,major,"406,700",1.1,108.283,1.024,17.13,"35,620",0.9,7.84,8.78,11.70,19.52,33.87,"16,300","18,260","24,340","40,600","70,450",,
26,MI,Michigan,43-0000,Office and Administrative Support Occupations,major,"602,100",0.7,160.308,0.947,15.72,"32,700",0.3,8.82,11.08,14.63,19.14,24.61,"18,350","23,050","30,430","39,800","51,190",,
26,MI,Michigan,45-0000,"Farming, Fishing, and Forestry Occupations",major,"4,470",8.0,1.189,0.370,13.56,"28,200",2.8,7.87,8.74,11.35,15.77,22.82,"16,380","18,180","23,620","32,800","47,470",,
26,MI,Michigan,47-0000,Construction and Extraction Occupations,major,"107,880",1.5,28.722,0.720,22.23,"46,250",0.7,11.78,15.46,20.97,28.52,34.91,"24,500","32,160","43,620","59,320","72,620",,
26,MI,Michigan,49-0000,"Installation, Maintenance, and Repair Occupations",major,"141,960",1.8,37.796,0.975,20.56,"42,760",0.6,10.27,13.93,19.42,26.32,32.93,"21,360","28,970","40,390","54,740","68,500",,
26,MI,Michigan,51-0000,Production Occupations,major,"345,590",1.5,92.013,1.420,17.84,"37,110",1.0,9.38,11.97,16.07,22.26,29.67,"19,500","24,900","33,420","46,310","61,700",,
26,MI,Michigan,53-0000,Transportation and Material Moving Occupations,major,"242,000",1.5,64.432,0.958,15.94,"33,150",3.1,8.22,9.88,13.91,18.69,25.65,"17,090","20,550","28,930","38,880","53,340",,
27,MN,Minnesota,11-0000,Management Occupations,major,"140,680",1.0,54.900,1.159,49.96,"103,910",0.9,22.72,32.51,44.88,60.60,#,"47,260","67,620","93,350","126,040",#,,
27,MN,Minnesota,13-0000,Business and Financial Operations Occupations,major,"150,690",1.6,58.805,1.227,29.93,"62,260",0.7,17.19,21.61,27.64,35.69,45.49,"35,750","44,950","57,500","74,240","94,610",,
27,MN,Minnesota,15-0000,Computer and Mathematical Occupations,major,"80,690",1.8,31.490,1.219,36.47,"75,860",0.8,20.83,27.01,35.50,44.81,54.24,"43,320","56,190","73,850","93,210","112,820",,
27,MN,Minnesota,17-0000,Architecture and Engineering Occupations,major,"46,790",2.0,18.261,1.007,33.38,"69,440",0.9,19.43,24.58,31.65,40.88,50.90,"40,420","51,120","65,840","85,030","105,880",,
27,MN,Minnesota,19-0000,"Life, Physical, and Social Science Occupations",major,"21,990",2.7,8.580,1.024,30.47,"63,390",3.2,15.98,21.04,27.90,36.28,48.64,"33,230","43,760","58,020","75,470","101,170",,
27,MN,Minnesota,21-0000,Community and Social Service Occupations,major,"49,280",2.1,19.231,1.286,19.86,"41,310",1.8,10.97,13.98,18.47,24.82,31.72,"22,810","29,090","38,420","51,640","65,970",,
27,MN,Minnesota,23-0000,Legal Occupations,major,"16,980",4.3,6.626,0.848,46.43,"96,580",4.1,17.00,23.78,35.79,60.99,#,"35,370","49,460","74,450","126,860",#,,
27,MN,Minnesota,25-0000,"Education, Training, and Library Occupations",major,"155,160",1.0,60.551,0.910,22.67,"47,140",1.4,11.88,15.18,20.59,28.63,35.58,"24,720","31,570","42,820","59,560","74,000",,
27,MN,Minnesota,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"37,150",2.2,14.498,1.073,23.12,"48,090",1.3,10.48,14.79,20.69,28.36,37.76,"21,800","30,760","43,030","58,990","78,540",,
27,MN,Minnesota,29-0000,Healthcare Practitioners and Technical Occupations,major,"152,680",1.8,59.584,1.031,36.30,"75,510",2.0,15.99,21.15,30.43,40.72,63.20,"33,260","43,980","63,300","84,700","131,460",,
27,MN,Minnesota,31-0000,Healthcare Support Occupations,major,"95,910",2.2,37.428,1.200,13.36,"27,790",1.0,9.49,10.55,12.42,15.49,18.99,"19,740","21,950","25,840","32,220","39,490",,
